"article_id","store_id","brand","brand_name","category","category_name","subcategory","subcategory_name"
11000,4,4345,"gatsby",3557,"personal hygiene",3711,"face wash"
11000,5,4345,"gatsby",3557,"personal hygiene",3711,"face wash"
11003,2,4345,"gatsby",3552,"deos & perfumes",3693,"mens deo"
11003,3,4345,"gatsby",3552,"deos & perfumes",3693,"mens deo"
11003,4,4345,"gatsby",3552,"deos & perfumes",3693,"mens deo"
11003,5,4345,"gatsby",3552,"deos & perfumes",3693,"mens deo"
11005,2,3737,"lakme",3560,"skin care",3728,"talc"
11005,3,3737,"lakme",3560,"skin care",3728,"talc"
11005,4,3737,"lakme",3560,"skin care",3728,"talc"
11005,5,3737,"lakme",3560,"skin care",3728,"talc"
11006,2,4345,"gatsby",3553,"hair care",3701,"styling products"
11006,3,4345,"gatsby",3553,"hair care",3701,"styling products"
11006,4,4345,"gatsby",3553,"hair care",3701,"styling products"
11006,5,4345,"gatsby",3553,"hair care",3701,"styling products"
11007,2,4345,"gatsby",3553,"hair care",3701,"styling products"
11007,3,4345,"gatsby",3553,"hair care",3701,"styling products"
11007,4,4345,"gatsby",3553,"hair care",3701,"styling products"
11007,5,4345,"gatsby",3553,"hair care",3701,"styling products"
11008,2,3943,"himalaya",3553,"hair care",5026,"conditioner"
11008,3,3943,"himalaya",3553,"hair care",5026,"conditioner"
11008,4,3943,"himalaya",3553,"hair care",5026,"conditioner"
11008,5,3943,"himalaya",3553,"hair care",5026,"conditioner"
11009,2,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11009,3,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11009,4,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11009,5,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11010,2,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11010,3,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11010,4,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11010,5,4482,"fogg",3552,"deos & perfumes",3694,"womens deo"
11013,2,4346,"vi-john",3560,"skin care",3723,"face cream"
11013,3,4346,"vi-john",3560,"skin care",3723,"face cream"
11013,4,4346,"vi-john",3560,"skin care",3723,"face cream"
11013,5,4346,"vi-john",3560,"skin care",3723,"face cream"
11014,2,4346,"vi-john",3560,"skin care",3723,"face cream"
11014,3,4346,"vi-john",3560,"skin care",3723,"face cream"
11014,4,4346,"vi-john",3560,"skin care",3723,"face cream"
11014,5,4346,"vi-john",3560,"skin care",3723,"face cream"
11019,2,4034,"popular",3547,"ready to eat & cook",3670,"fryums & papad"
11019,3,4034,"popular",3547,"ready to eat & cook",3670,"fryums & papad"
11019,4,4034,"popular",3547,"ready to eat & cook",3670,"fryums & papad"
11019,5,4034,"popular",3547,"ready to eat & cook",3670,"fryums & papad"
11022,2,3943,"himalaya",3557,"personal hygiene",3711,"face wash"
11022,3,3943,"himalaya",3557,"personal hygiene",3711,"face wash"
11022,4,3943,"himalaya",3557,"personal hygiene",3711,"face wash"
11022,5,3943,"himalaya",3557,"personal hygiene",3711,"face wash"
11025,2,3943,"himalaya",3560,"skin care",3727,"lip care"
11025,3,3943,"himalaya",3560,"skin care",3727,"lip care"
11025,4,3943,"himalaya",3560,"skin care",3727,"lip care"
11025,5,3943,"himalaya",3560,"skin care",3727,"lip care"
11026,2,3943,"himalaya",3553,"hair care",3700,"shampoo"
11026,3,3943,"himalaya",3553,"hair care",3700,"shampoo"
11026,4,3943,"himalaya",3553,"hair care",3700,"shampoo"
11026,5,3943,"himalaya",3553,"hair care",3700,"shampoo"
11027,2,4048,"emami",3560,"skin care",3723,"face cream"
11027,3,4048,"emami",3560,"skin care",3723,"face cream"
11027,4,4048,"emami",3560,"skin care",3723,"face cream"
11027,5,4048,"emami",3560,"skin care",3723,"face cream"
11028,2,4048,"emami",3560,"skin care",3723,"face cream"
11028,3,4048,"emami",3560,"skin care",3723,"face cream"
11028,4,4048,"emami",3560,"skin care",3723,"face cream"
11028,5,4048,"emami",3560,"skin care",3723,"face cream"
11030,2,3983,"parachute",3560,"skin care",3721,"body lotion"
11030,3,3983,"parachute",3560,"skin care",3721,"body lotion"
11030,4,3983,"parachute",3560,"skin care",3721,"body lotion"
11030,5,3983,"parachute",3560,"skin care",3721,"body lotion"
11032,2,4099,"harpic",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11032,3,4099,"harpic",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11032,4,4099,"harpic",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11032,5,4099,"harpic",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11034,2,4356,"sanifresh",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11034,3,4356,"sanifresh",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11034,4,4356,"sanifresh",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11034,5,4356,"sanifresh",3519,"toilet floor & other cleaners",3819,"toilet cleaners"
11035,2,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11035,3,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11035,4,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11035,5,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11036,2,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11036,3,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11036,4,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11036,5,3975,"dabur",3557,"personal hygiene",3711,"face wash"
11040,2,4606,"everyuth",3560,"skin care",3724,"face packs & scrubs"
11040,3,4606,"everyuth",3560,"skin care",3724,"face packs & scrubs"
11040,4,4606,"everyuth",3560,"skin care",3724,"face packs & scrubs"
11040,5,4606,"everyuth",3560,"skin care",3724,"face packs & scrubs"
11041,2,3912,"nivea",3560,"skin care",3723,"face cream"
11041,3,3912,"nivea",3560,"skin care",3723,"face cream"
11041,4,3912,"nivea",3560,"skin care",3723,"face cream"
11041,5,3912,"nivea",3560,"skin care",3723,"face cream"
11042,2,3912,"nivea",3560,"skin care",3721,"body lotion"
11042,3,3912,"nivea",3560,"skin care",3721,"body lotion"
11042,4,3912,"nivea",3560,"skin care",3721,"body lotion"
11042,5,3912,"nivea",3560,"skin care",3721,"body lotion"
11044,2,3912,"nivea",3560,"skin care",3721,"body lotion"
11044,3,3912,"nivea",3560,"skin care",3721,"body lotion"
11044,4,3912,"nivea",3560,"skin care",3721,"body lotion"
11044,5,3912,"nivea",3560,"skin care",3721,"body lotion"
11047,2,3912,"nivea",3560,"skin care",3723,"face cream"
11047,3,3912,"nivea",3560,"skin care",3723,"face cream"
11047,4,3912,"nivea",3560,"skin care",3723,"face cream"
11047,5,3912,"nivea",3560,"skin care",3723,"face cream"
11051,2,3912,"nivea",3560,"skin care",3723,"face cream"
11051,3,3912,"nivea",3560,"skin care",3723,"face cream"
11051,4,3912,"nivea",3560,"skin care",3723,"face cream"
11051,5,3912,"nivea",3560,"skin care",3723,"face cream"
11052,2,3912,"nivea",3560,"skin care",3723,"face cream"
11052,3,3912,"nivea",3560,"skin care",3723,"face cream"
11052,4,3912,"nivea",3560,"skin care",3723,"face cream"
11052,5,3912,"nivea",3560,"skin care",3723,"face cream"
11053,2,4087,"vicks",3556,"otc",3709,"pain relievers"
11053,3,4087,"vicks",3556,"otc",3709,"pain relievers"
11053,4,4087,"vicks",3556,"otc",3709,"pain relievers"
11053,5,4087,"vicks",3556,"otc",3709,"pain relievers"
11060,2,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11060,3,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11060,4,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11060,5,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11062,2,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11062,3,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11062,4,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11062,5,3984,"kelloggs",3539,"breakfast cereals",3651,"muesli"
11072,2,4098,"dettol",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
11072,3,4098,"dettol",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
11072,4,4098,"dettol",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
11072,5,4098,"dettol",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
11077,2,3825,"parle",3538,"biscuits",3604,"cookies"
11077,3,3825,"parle",3538,"biscuits",3604,"cookies"
11077,4,3825,"parle",3538,"biscuits",3604,"cookies"
11077,5,3825,"parle",3538,"biscuits",3604,"cookies"
11080,2,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11080,3,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11080,4,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11080,5,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11081,2,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11081,3,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11081,4,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11081,5,4157,"daily needs",3526,"salt sugar & jaggery",3919,"salt"
11083,2,4157,"daily needs",3525,"rice & rice products",4184,"other rice products"
11083,3,4157,"daily needs",3525,"rice & rice products",4184,"other rice products"
11083,4,4157,"daily needs",3525,"rice & rice products",4184,"other rice products"
11083,5,4157,"daily needs",3525,"rice & rice products",4184,"other rice products"
11084,2,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
11084,3,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
11084,4,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
11084,5,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
11086,2,4157,"daily needs",3553,"hair care",3696,"hair care accessories"
11086,3,4157,"daily needs",3553,"hair care",3696,"hair care accessories"
11086,4,4157,"daily needs",3553,"hair care",3696,"hair care accessories"
11086,5,4157,"daily needs",3553,"hair care",3696,"hair care accessories"
11087,2,3846,"godrej",4241,"car care",3742,"car freshener"
11087,3,3846,"godrej",4241,"car care",3742,"car freshener"
11087,4,3846,"godrej",4241,"car care",3742,"car freshener"
11087,5,3846,"godrej",4241,"car care",3742,"car freshener"
11088,2,4852,"om sakthi",3906,"flours & sooji",4182,"other flours"
11088,3,4852,"om sakthi",3906,"flours & sooji",4182,"other flours"
11088,4,4852,"om sakthi",3906,"flours & sooji",4182,"other flours"
11088,5,4852,"om sakthi",3906,"flours & sooji",4182,"other flours"
11089,2,4852,"om sakthi",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11089,3,4852,"om sakthi",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11089,4,4852,"om sakthi",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11089,5,4852,"om sakthi",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11091,2,4854,"chettinadu",3547,"ready to eat & cook",3670,"fryums & papad"
11091,3,4854,"chettinadu",3547,"ready to eat & cook",3670,"fryums & papad"
11091,4,4854,"chettinadu",3547,"ready to eat & cook",3670,"fryums & papad"
11091,5,4854,"chettinadu",3547,"ready to eat & cook",3670,"fryums & papad"
11093,2,4666,"sri balamurugan",3547,"ready to eat & cook",3670,"fryums & papad"
11093,3,4666,"sri balamurugan",3547,"ready to eat & cook",3670,"fryums & papad"
11093,4,4666,"sri balamurugan",3547,"ready to eat & cook",3670,"fryums & papad"
11093,5,4666,"sri balamurugan",3547,"ready to eat & cook",3670,"fryums & papad"
11114,2,4498,"happydent",3510,"chocolates & sweets",3653,"chewing gum"
11114,3,4498,"happydent",3510,"chocolates & sweets",3653,"chewing gum"
11114,4,4498,"happydent",3510,"chocolates & sweets",3653,"chewing gum"
11114,5,4498,"happydent",3510,"chocolates & sweets",3653,"chewing gum"
11117,2,3897,"manna",3906,"flours & sooji",4182,"other flours"
11117,3,3897,"manna",3906,"flours & sooji",4182,"other flours"
11117,4,3897,"manna",3906,"flours & sooji",4182,"other flours"
11117,5,3897,"manna",3906,"flours & sooji",4182,"other flours"
11119,2,4221,"munchee",3538,"biscuits",3646,"healthy & digestive biscuits"
11119,3,4221,"munchee",3538,"biscuits",3646,"healthy & digestive biscuits"
11119,4,4221,"munchee",3538,"biscuits",3646,"healthy & digestive biscuits"
11119,5,4221,"munchee",3538,"biscuits",3646,"healthy & digestive biscuits"
11120,2,4476,"nescafe",3535,"tea & coffee",3636,"instant coffee"
11120,3,4476,"nescafe",3535,"tea & coffee",3636,"instant coffee"
11120,4,4476,"nescafe",3535,"tea & coffee",3636,"instant coffee"
11120,5,4476,"nescafe",3535,"tea & coffee",3636,"instant coffee"
11122,2,4098,"dettol",3557,"personal hygiene",3713,"hand wash"
11122,3,4098,"dettol",3557,"personal hygiene",3713,"hand wash"
11122,4,4098,"dettol",3557,"personal hygiene",3713,"hand wash"
11122,5,4098,"dettol",3557,"personal hygiene",3713,"hand wash"
11123,2,4082,"unibic",3538,"biscuits",3604,"cookies"
11123,3,4082,"unibic",3538,"biscuits",3604,"cookies"
11123,4,4082,"unibic",3538,"biscuits",3604,"cookies"
11123,5,4082,"unibic",3538,"biscuits",3604,"cookies"
11125,2,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11125,3,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11125,4,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11125,5,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11126,2,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11126,3,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11126,4,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11126,5,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11128,2,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11128,3,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11128,4,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11128,5,3986,"real",3531,"fruit drinks & juices",3626,"fruit juices"
11141,2,4858,"polo",3510,"chocolates & sweets",3838,"chocolate"
11141,3,4858,"polo",3510,"chocolates & sweets",3838,"chocolate"
11141,4,4858,"polo",3510,"chocolates & sweets",3838,"chocolate"
11141,5,4858,"polo",3510,"chocolates & sweets",3838,"chocolate"
11145,2,3899,"nestle",3510,"chocolates & sweets",3838,"chocolate"
11145,3,3899,"nestle",3510,"chocolates & sweets",3838,"chocolate"
11145,4,3899,"nestle",3510,"chocolates & sweets",3838,"chocolate"
11145,5,3899,"nestle",3510,"chocolates & sweets",3838,"chocolate"
11150,2,4086,"tprg",3569,"pooja needs",3792,"agarbatti"
11150,3,4086,"tprg",3569,"pooja needs",3792,"agarbatti"
11150,4,4086,"tprg",3569,"pooja needs",3792,"agarbatti"
11150,5,4086,"tprg",3569,"pooja needs",3792,"agarbatti"
11153,2,4218,"meera",3553,"hair care",3700,"shampoo"
11153,3,4218,"meera",3553,"hair care",3700,"shampoo"
11153,4,4218,"meera",3553,"hair care",3700,"shampoo"
11153,5,4218,"meera",3553,"hair care",3700,"shampoo"
11154,2,4691,"indica",3553,"hair care",3697,"hair colors & dyes"
11154,3,4691,"indica",3553,"hair care",3697,"hair colors & dyes"
11154,4,4691,"indica",3553,"hair care",3697,"hair colors & dyes"
11154,5,4691,"indica",3553,"hair care",3697,"hair colors & dyes"
11156,2,4861,"jelly",3510,"chocolates & sweets",3654,"toffee & candy"
11156,3,4861,"jelly",3510,"chocolates & sweets",3654,"toffee & candy"
11156,4,4861,"jelly",3510,"chocolates & sweets",3654,"toffee & candy"
11156,5,4861,"jelly",3510,"chocolates & sweets",3654,"toffee & candy"
11160,2,4568,"smell",3561,"cleaning accessories",3819,"toilet cleaners"
11160,3,4568,"smell",3561,"cleaning accessories",3819,"toilet cleaners"
11160,4,4568,"smell",3561,"cleaning accessories",3819,"toilet cleaners"
11160,5,4568,"smell",3561,"cleaning accessories",3819,"toilet cleaners"
11161,2,4864,"iruttukada",3541,"indian sweets",3655,"other sweets"
11161,3,4864,"iruttukada",3541,"indian sweets",3655,"other sweets"
11161,4,4864,"iruttukada",3541,"indian sweets",3655,"other sweets"
11161,5,4864,"iruttukada",3541,"indian sweets",3655,"other sweets"
11162,2,4073,"happy.",3543,"noodles",3662,"chinese noodles"
11162,3,4073,"happy.",3543,"noodles",3662,"chinese noodles"
11162,4,4073,"happy.",3543,"noodles",3662,"chinese noodles"
11162,5,4073,"happy.",3543,"noodles",3662,"chinese noodles"
11167,2,4601,"lia",3569,"pooja needs",3792,"agarbatti"
11167,3,4601,"lia",3569,"pooja needs",3792,"agarbatti"
11167,4,4601,"lia",3569,"pooja needs",3792,"agarbatti"
11167,5,4601,"lia",3569,"pooja needs",3792,"agarbatti"
11169,2,3962,"guruji",3531,"fruit drinks & juices",3627,"syrups & squashes"
11169,3,3962,"guruji",3531,"fruit drinks & juices",3627,"syrups & squashes"
11169,4,3962,"guruji",3531,"fruit drinks & juices",3627,"syrups & squashes"
11169,5,3962,"guruji",3531,"fruit drinks & juices",3627,"syrups & squashes"
11170,2,3875,"whisper",3558,"feminine hygiene",3716,"sanitary pads"
11170,3,3875,"whisper",3558,"feminine hygiene",3716,"sanitary pads"
11170,4,3875,"whisper",3558,"feminine hygiene",3716,"sanitary pads"
11170,5,3875,"whisper",3558,"feminine hygiene",3716,"sanitary pads"
11174,2,4867,"thums up",3534,"soft drinks",4672,"cola drinks"
11174,3,4867,"thums up",3534,"soft drinks",4672,"cola drinks"
11174,4,4867,"thums up",3534,"soft drinks",4672,"cola drinks"
11174,5,4867,"thums up",3534,"soft drinks",4672,"cola drinks"
11176,2,3984,"kelloggs",3539,"breakfast cereals",3650,"flakes"
11176,3,3984,"kelloggs",3539,"breakfast cereals",3650,"flakes"
11176,4,3984,"kelloggs",3539,"breakfast cereals",3650,"flakes"
11176,5,3984,"kelloggs",3539,"breakfast cereals",3650,"flakes"
11190,2,4230,"true",3545,"pasta & vermicelli",3665,"vermicelli"
11190,3,4230,"true",3545,"pasta & vermicelli",3665,"vermicelli"
11190,4,4230,"true",3545,"pasta & vermicelli",3665,"vermicelli"
11190,5,4230,"true",3545,"pasta & vermicelli",3665,"vermicelli"
11192,2,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11192,3,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11192,4,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11192,5,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11193,2,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11193,3,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11193,4,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11193,5,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11194,2,4230,"true",3538,"biscuits",3645,"cream biscuits"
11194,3,4230,"true",3538,"biscuits",3645,"cream biscuits"
11194,4,4230,"true",3538,"biscuits",3645,"cream biscuits"
11194,5,4230,"true",3538,"biscuits",3645,"cream biscuits"
11195,2,4230,"true",3538,"biscuits",3645,"cream biscuits"
11195,3,4230,"true",3538,"biscuits",3645,"cream biscuits"
11195,4,4230,"true",3538,"biscuits",3645,"cream biscuits"
11195,5,4230,"true",3538,"biscuits",3645,"cream biscuits"
11196,2,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11196,3,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11196,4,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11196,5,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11197,2,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11197,3,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11197,4,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11197,5,4230,"true",3538,"biscuits",3606,"glucose marie & milk biscuits"
11201,2,3931,"quaker",3539,"breakfast cereals",3605,"oats"
11201,3,3931,"quaker",3539,"breakfast cereals",3605,"oats"
11201,4,3931,"quaker",3539,"breakfast cereals",3605,"oats"
11201,5,3931,"quaker",3539,"breakfast cereals",3605,"oats"
11202,2,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11202,3,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11202,4,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11202,5,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11203,2,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11203,3,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11203,4,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11203,5,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11204,2,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11204,3,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11204,4,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11204,5,3993,"axe",3552,"deos & perfumes",4509,"perfumes"
11205,2,4005,"sunsilk",3553,"hair care",3700,"shampoo"
11205,3,4005,"sunsilk",3553,"hair care",3700,"shampoo"
11205,4,4005,"sunsilk",3553,"hair care",3700,"shampoo"
11205,5,4005,"sunsilk",3553,"hair care",3700,"shampoo"
11215,2,4744,"kinley",3532,"mineral water",3628,"packaged drinking water"
11215,3,4744,"kinley",3532,"mineral water",3628,"packaged drinking water"
11215,4,4744,"kinley",3532,"mineral water",3628,"packaged drinking water"
11215,5,4744,"kinley",3532,"mineral water",3628,"packaged drinking water"
11217,2,4260,"yummy",3538,"biscuits",3649,"wafers"
11217,3,4260,"yummy",3538,"biscuits",3649,"wafers"
11217,4,4260,"yummy",3538,"biscuits",3649,"wafers"
11217,5,4260,"yummy",3538,"biscuits",3649,"wafers"
11220,2,4267,"dukes",3538,"biscuits",3645,"cream biscuits"
11220,3,4267,"dukes",3538,"biscuits",3645,"cream biscuits"
11220,4,4267,"dukes",3538,"biscuits",3645,"cream biscuits"
11220,5,4267,"dukes",3538,"biscuits",3645,"cream biscuits"
11222,2,4267,"dukes",3538,"biscuits",3649,"wafers"
11222,3,4267,"dukes",3538,"biscuits",3649,"wafers"
11222,4,4267,"dukes",3538,"biscuits",3649,"wafers"
11222,5,4267,"dukes",3538,"biscuits",3649,"wafers"
11231,2,4769,"sumeru",3547,"ready to eat & cook",3669,"frozen veg food"
11231,3,4769,"sumeru",3547,"ready to eat & cook",3669,"frozen veg food"
11231,4,4769,"sumeru",3547,"ready to eat & cook",3669,"frozen veg food"
11231,5,4769,"sumeru",3547,"ready to eat & cook",3669,"frozen veg food"
11247,2,4648,"pedigree",3567,"pet care",3787,"pet food"
11247,3,4648,"pedigree",3567,"pet care",3787,"pet food"
11247,4,4648,"pedigree",3567,"pet care",3787,"pet food"
11247,5,4648,"pedigree",3567,"pet care",3787,"pet food"
11256,2,4077,"mother recipe",3547,"ready to eat & cook",3670,"fryums & papad"
11256,3,4077,"mother recipe",3547,"ready to eat & cook",3670,"fryums & papad"
11256,4,4077,"mother recipe",3547,"ready to eat & cook",3670,"fryums & papad"
11256,5,4077,"mother recipe",3547,"ready to eat & cook",3670,"fryums & papad"
11262,2,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11262,3,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11262,4,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11262,5,3889,"mtr",3547,"ready to eat & cook",3671,"heat & eat ready meals"
11276,2,4871,"double horse",3547,"ready to eat & cook",3672,"ready mix"
11276,3,4871,"double horse",3547,"ready to eat & cook",3672,"ready mix"
11276,4,4871,"double horse",3547,"ready to eat & cook",3672,"ready mix"
11276,5,4871,"double horse",3547,"ready to eat & cook",3672,"ready mix"
11280,2,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11280,3,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11280,4,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11280,5,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11281,2,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11281,3,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11281,4,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11281,5,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11282,2,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11282,3,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11282,4,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11282,5,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11292,2,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11292,3,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11292,4,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11292,5,4871,"double horse",3906,"flours & sooji",4182,"other flours"
11294,2,3989,"ferrero rocher",3510,"chocolates & sweets",3838,"chocolate"
11294,3,3989,"ferrero rocher",3510,"chocolates & sweets",3838,"chocolate"
11294,4,3989,"ferrero rocher",3510,"chocolates & sweets",3838,"chocolate"
11294,5,3989,"ferrero rocher",3510,"chocolates & sweets",3838,"chocolate"
11296,2,4543,"sugar free",3526,"salt sugar & jaggery",5418,"sugar free"
11296,3,4543,"sugar free",3526,"salt sugar & jaggery",5418,"sugar free"
11296,4,4543,"sugar free",3526,"salt sugar & jaggery",5418,"sugar free"
11296,5,4543,"sugar free",3526,"salt sugar & jaggery",5418,"sugar free"
11297,2,4562,"smint",3510,"chocolates & sweets",3653,"chewing gum"
11297,3,4562,"smint",3510,"chocolates & sweets",3653,"chewing gum"
11297,4,4562,"smint",3510,"chocolates & sweets",3653,"chewing gum"
11297,5,4562,"smint",3510,"chocolates & sweets",3653,"chewing gum"
11300,2,4873,"j.k.farm",3540,"canned food",3652,"veg & fruit"
11300,3,4873,"j.k.farm",3540,"canned food",3652,"veg & fruit"
11300,4,4873,"j.k.farm",3540,"canned food",3652,"veg & fruit"
11300,5,4873,"j.k.farm",3540,"canned food",3652,"veg & fruit"
11304,2,4100,"lizol",3519,"toilet floor & other cleaners",3815,"floor cleaners"
11304,3,4100,"lizol",3519,"toilet floor & other cleaners",3815,"floor cleaners"
11304,4,4100,"lizol",3519,"toilet floor & other cleaners",3815,"floor cleaners"
11304,5,4100,"lizol",3519,"toilet floor & other cleaners",3815,"floor cleaners"
11306,2,4743,"bisleri",3534,"soft drinks",3632,"other soft drinks"
11306,3,4743,"bisleri",3534,"soft drinks",3632,"other soft drinks"
11306,4,4743,"bisleri",3534,"soft drinks",3632,"other soft drinks"
11306,5,4743,"bisleri",3534,"soft drinks",3632,"other soft drinks"
11308,2,4531,"bounty",3510,"chocolates & sweets",3838,"chocolate"
11308,3,4531,"bounty",3510,"chocolates & sweets",3838,"chocolate"
11308,4,4531,"bounty",3510,"chocolates & sweets",3838,"chocolate"
11308,5,4531,"bounty",3510,"chocolates & sweets",3838,"chocolate"
11320,2,4349,"scotch-brite",3561,"cleaning accessories",3746,"brushes & scrubbers"
11320,3,4349,"scotch-brite",3561,"cleaning accessories",3746,"brushes & scrubbers"
11320,4,4349,"scotch-brite",3561,"cleaning accessories",3746,"brushes & scrubbers"
11320,5,4349,"scotch-brite",3561,"cleaning accessories",3746,"brushes & scrubbers"
11330,2,4698,"loreal",3553,"hair care",3697,"hair colors & dyes"
11330,3,4698,"loreal",3553,"hair care",3697,"hair colors & dyes"
11330,4,4698,"loreal",3553,"hair care",3697,"hair colors & dyes"
11330,5,4698,"loreal",3553,"hair care",3697,"hair colors & dyes"
11331,2,4217,"eno",3556,"otc",3707,"energy powders"
11331,3,4217,"eno",3556,"otc",3707,"energy powders"
